Day,Month,Year,Obs,Sim
23,7,1976,5.64483,3.649663598
24,7,1976,5.38114,3.536747927
25,7,1976,5.23916,3.49284214
26,7,1976,5.09033,3.461251299
27,7,1976,4.81653,3.485355811
28,7,1976,4.54566,3.527971277
29,7,1976,4.37451,3.525678646
30,7,1976,4.09858,3.473167915
31,7,1976,4.0114,3.403158875
1,8,1976,3.90189,3.330009628
2,8,1976,3.68565,3.264009189
3,8,1976,3.55804,3.203080601
4,8,1976,3.45092,3.146885134
5,8,1976,3.37319,3.096320482
6,8,1976,3.28792,3.050887546
7,8,1976,3.25719,3.016518024
8,8,1976,3.3426,2.979861659
9,8,1976,3.36416,2.939075976
10,8,1976,3.22069,2.904988771
11,8,1976,2.97755,2.871273957
12,8,1976,2.95247,2.844299241
13,8,1976,2.90155,2.816391027
14,8,1976,2.81986,2.783109713
15,8,1976,2.70642,2.7504315
16,8,1976,2.64805,2.719556305
17,8,1976,2.58047,2.691803808
18,8,1976,2.46658,2.666442271
19,8,1976,2.48148,2.643092189
20,8,1976,2.3988,2.620297951
21,8,1976,2.266,2.598198445
22,8,1976,2.2894,2.576588689
23,8,1976,2.2607,2.554762009
24,8,1976,2.18165,2.533304561
25,8,1976,2.17651,2.511800838
26,8,1976,2.31644,2.491336893
27,8,1976,2.31082,2.469692146
28,8,1976,2.27017,2.449459454
29,8,1976,2.24028,2.459308954
30,8,1976,2.2834,2.456195698
31,8,1976,2.30532,2.436489457
1,9,1976,2.22055,2.416618366
2,9,1976,2.08397,2.395108119
3,9,1976,1.99398,2.37466403
4,9,1976,1.94269,2.353436027
5,9,1976,1.88801,2.33303068
6,9,1976,1.82902,2.307499195
7,9,1976,1.75037,2.279785893
8,9,1976,1.63898,2.289067351
9,9,1976,1.63451,2.279074552
10,9,1976,1.67603,3.559571091
11,9,1976,2.00442,4.53907589
12,9,1976,2.19855,3.984125006
13,9,1976,2.19404,3.244111567
14,9,1976,2.16564,3.029810573
15,9,1976,2.13466,2.921649018
16,9,1976,2.13138,2.707406933
17,9,1976,2.22613,2.473267399
18,9,1976,2.25863,2.339370345
19,9,1976,2.27588,2.398057442
20,9,1976,2.33228,2.687171015
21,9,1976,2.31481,3.470216421
22,9,1976,2.54807,3.809664247
23,9,1976,2.56857,3.547306564
24,9,1976,2.55764,7.932213857
25,9,1976,3.26739,15.25900626
26,9,1976,4.2372,20.78729129
27,9,1976,13.8188,24.40172663
28,9,1976,19.8269,25.62538993
29,9,1976,19.1626,25.14871887
30,9,1976,18.8405,24.70033006
1,10,1976,18.3525,24.29574584
2,10,1976,20.086,26.75564281
3,10,1976,22.6434,30.91744315
4,10,1976,29.4872,32.51323147
5,10,1976,26.4124,36.78562627
6,10,1976,27.6965,39.18943482
7,10,1976,29.2796,38.5763546
8,10,1976,26.9913,35.40531841
9,10,1976,23.7987,30.80135143
10,10,1976,19.8819,29.48505801
11,10,1976,19.6136,34.13177812
12,10,1976,36.5967,38.79436733
13,10,1976,45.1043,42.83982424
14,10,1976,49.3157,54.77675087
15,10,1976,57.6757,58.0731206
16,10,1976,42.289,55.10152094
17,10,1976,52.8739,64.65589212
18,10,1976,63.5839,65.25956702
19,10,1976,52.2178,60.46788551
20,10,1976,47.2332,58.90381987
21,10,1976,52.6181,54.63858568
22,10,1976,53.0158,62.81475616
23,10,1976,50.131,74.90952909
24,10,1976,50.8344,76.80253041
25,10,1976,62.4785,71.49934527
26,10,1976,57.7824,60.79650134
27,10,1976,55.5872,54.96283603
28,10,1976,53.0271,49.29545907
29,10,1976,48.4887,43.91116545
30,10,1976,44.811,39.01750606
31,10,1976,42.6299,38.82818189
1,11,1976,43.9602,42.12412861
2,11,1976,44.8019,41.27224085
3,11,1976,44.1014,38.41946028
4,11,1976,43.6776,37.90917702
5,11,1976,41.1939,34.97373233
6,11,1976,37.4624,31.49950823
7,11,1976,34.8529,28.63681527
8,11,1976,32.6829,25.68492192
9,11,1976,30.9359,23.11322724
10,11,1976,29.5243,21.25533127
11,11,1976,27.6228,19.58374205
12,11,1976,26.0114,18.12633064
13,11,1976,24.6635,18.97607499
14,11,1976,26.0225,26.60165862
15,11,1976,46.7246,36.99382884
16,11,1976,57.2152,39.80330692
17,11,1976,52.8615,44.6583028
18,11,1976,51.5132,43.71017854
19,11,1976,47.5663,39.7754329
20,11,1976,43.3436,35.09301894
21,11,1976,40.2552,30.38098569
22,11,1976,37.1151,26.51166682
23,11,1976,34.2191,23.49541025
24,11,1976,32.1327,21.14486493
25,11,1976,31.0841,20.51780081
26,11,1976,30.0894,21.00247031
27,11,1976,28.9735,29.43914731
28,11,1976,35.1184,36.78174221
29,11,1976,44.0912,38.37282866
30,11,1976,43.0654,36.5459057
1,12,1976,41.589,33.6185579
2,12,1976,37.5526,29.81154331
3,12,1976,33.4855,26.48756591
4,12,1976,31.5786,23.67782206
5,12,1976,31.9014,29.72799158
6,12,1976,35.214,32.98972273
7,12,1976,44.5388,34.55740598
8,12,1976,40.3023,33.06372989
9,12,1976,36.8306,30.0702912
10,12,1976,35.8621,26.82380905
11,12,1976,35.6533,23.96603258
12,12,1976,35.2685,21.62814221
13,12,1976,34.4259,21.63210213
14,12,1976,34.5279,24.59364965
15,12,1976,44.4296,29.40806366
16,12,1976,49.3783,31.64374275
17,12,1976,48.6047,30.63707101
18,12,1976,43.9734,28.24930234
19,12,1976,37.2045,29.35675162
20,12,1976,34.6179,28.55353953
21,12,1976,34.3809,32.50604868
22,12,1976,44.0049,38.32573629
23,12,1976,57.8541,39.28807635
24,12,1976,63.7526,37.58126155
25,12,1976,60.1883,34.29852395
26,12,1976,55.494,30.38098919
27,12,1976,51.709,28.56841682
28,12,1976,46.3897,26.23452438
29,12,1976,41.8713,30.96019874
30,12,1976,42.149,33.13671261
31,12,1976,41.3603,32.11486244
1,1,1977,40.3015,30.05990952
2,1,1977,39.702,27.46305607
3,1,1977,39.9293,28.60401888
4,1,1977,47.178,33.28854566
5,1,1977,58.269,33.87594771
6,1,1977,54.3221,32.19016637
7,1,1977,47.0514,29.55037625
8,1,1977,42.5641,26.61512358
9,1,1977,40.0642,26.89106043
10,1,1977,38.7871,25.60592587
11,1,1977,37.5523,23.87730048
12,1,1977,36.9625,22.54923064
13,1,1977,35.4898,25.79369204
14,1,1977,34.9411,27.7079508
15,1,1977,34.8155,26.98223569
16,1,1977,34.2357,25.29155662
17,1,1977,37.3921,24.31837555
18,1,1977,47.9239,28.87500633
19,1,1977,62.5262,36.29518588
20,1,1977,71.0736,44.29858996
21,1,1977,76.3268,46.52342241
22,1,1977,74.4904,44.38733775
23,1,1977,70.6638,40.21368022
24,1,1977,70.3688,36.05408789
25,1,1977,88.1148,49.4855259
26,1,1977,103.499,52.62437843
27,1,1977,95.6853,53.18221541
28,1,1977,81.4786,50.55202855
29,1,1977,72.8623,45.31853559
30,1,1977,72.3552,50.55420805
31,1,1977,72.2482,52.1591291
1,2,1977,72.4729,51.86725069
2,2,1977,74.4009,65.68824516
3,2,1977,106.074,69.21789358
4,2,1977,110.141,69.9486328
5,2,1977,92.9604,66.35508583
6,2,1977,87.7389,67.27068832
7,2,1977,90.9549,69.03196515
8,2,1977,103.72,69.09578944
9,2,1977,97.0315,77.06954464
10,2,1977,99.6086,85.09895438
11,2,1977,98.5501,85.57969626
12,2,1977,97.7942,83.59187058
13,2,1977,97.2239,83.98412735
14,2,1977,97.9204,81.81664887
15,2,1977,99.9349,78.71301382
16,2,1977,104.03,73.24573281
17,2,1977,101.043,86.62711881
18,2,1977,96.3494,87.18479704
19,2,1977,91.4493,90.00486321
20,2,1977,87.7692,103.3360902
21,2,1977,87.3698,114.8694933
22,2,1977,104.553,119.6994727
23,2,1977,123.487,115.0813841
24,2,1977,115.481,104.4083638
25,2,1977,109.374,93.99475096
26,2,1977,104.059,83.04716573
27,2,1977,93.5147,72.69300374
28,2,1977,77.3982,73.1184718
1,3,1977,79.8422,70.64602813
2,3,1977,88.5642,66.90765657
3,3,1977,77.0153,62.10783779
4,3,1977,67.4498,56.48427568
5,3,1977,60.8385,50.7897428
6,3,1977,56.7913,45.72938473
7,3,1977,53.6767,43.42499182
8,3,1977,51.7967,40.66465478
9,3,1977,50.2381,42.6867693
10,3,1977,50.4977,43.26649034
11,3,1977,50.7912,41.92437776
12,3,1977,49.2792,40.06158357
13,3,1977,47.2043,39.04820352
14,3,1977,45.4481,37.23762182
15,3,1977,41.8332,36.74033103
16,3,1977,39.8359,37.78301297
17,3,1977,39.6268,40.42668513
18,3,1977,42.2919,47.2413873
19,3,1977,47.4334,50.40441735
20,3,1977,49.988,50.3853403
21,3,1977,48.1964,47.43398098
22,3,1977,46.282,44.04938894
23,3,1977,44.4317,40.48541361
24,3,1977,42.5636,37.36036913
25,3,1977,40.3737,42.90012159
26,3,1977,44.5259,45.79315104
27,3,1977,48.9765,44.61455485
28,3,1977,45.9136,41.75610145
29,3,1977,40.9439,37.85490402
30,3,1977,38.1544,40.81316666
31,3,1977,41.9501,46.35379634
1,4,1977,51.6981,46.83810262
2,4,1977,48.6808,45.63768484
3,4,1977,46.0305,43.04023716
4,4,1977,43.47,39.30086707
5,4,1977,40.6851,35.84146045
6,4,1977,38.084,33.11620482
7,4,1977,35.7446,30.52493769
8,4,1977,33.8607,31.14375372
9,4,1977,35.9045,30.90987756
10,4,1977,36.6105,29.90688251
11,4,1977,33.9763,29.62947702
12,4,1977,32.7329,29.1328243
13,4,1977,32.1161,28.14170813
14,4,1977,30.1541,26.48632907
15,4,1977,28.1881,24.52810982
16,4,1977,27.2106,22.63629953
17,4,1977,26.5921,21.27971151
18,4,1977,26.0317,22.15350311
19,4,1977,26.8283,25.40423589
20,4,1977,27.854,28.30472961
21,4,1977,29.7077,35.36604433
22,4,1977,33.9584,36.41092256
23,4,1977,37.8642,35.75435877
24,4,1977,36.2232,34.13808741
25,4,1977,34.1498,32.89670936
26,4,1977,33.4503,31.35775942
27,4,1977,32.3985,46.32418136
28,4,1977,46.0784,53.32102596
29,4,1977,61.1028,53.77169972
30,4,1977,56.6782,51.52191749
1,5,1977,50.6834,47.12852246
2,5,1977,44.5608,41.34330089
3,5,1977,40.1283,36.39224472
4,5,1977,36.3854,32.06584635
5,5,1977,33.5825,28.27006956
6,5,1977,31.6524,25.58026039
7,5,1977,30.2818,23.70807955
8,5,1977,29.1214,22.68573752
9,5,1977,28.3542,21.92230827
10,5,1977,28.0025,20.77044388
11,5,1977,27.0857,20.02419346
12,5,1977,26.0299,20.11523209
13,5,1977,25.1704,19.88792877
14,5,1977,24.1123,19.11547169
15,5,1977,23.0041,18.22797129
16,5,1977,21.9569,17.1022653
17,5,1977,21.14,15.95339688
18,5,1977,20.5921,14.92303305
19,5,1977,19.9955,14.13352743
20,5,1977,19.185,13.41258615
21,5,1977,18.3534,12.65009909
22,5,1977,17.3475,11.96600452
23,5,1977,16.3648,11.48581516
24,5,1977,15.7758,11.17779528
25,5,1977,15.5588,10.87433048
26,5,1977,15.3295,10.54799316
27,5,1977,14.8209,10.21379045
28,5,1977,14.4414,9.908209881
29,5,1977,14.2239,9.690764826
30,5,1977,13.8153,9.433863771
31,5,1977,13.4941,9.164246433
1,6,1977,13.1351,8.886977457
2,6,1977,12.7273,8.643382628
3,6,1977,12.3926,8.516778976
4,6,1977,11.9372,8.607844698
5,6,1977,11.7073,8.776516171
6,6,1977,11.5782,9.266810677
7,6,1977,11.6612,9.614298299
8,6,1977,12.1079,9.510366363
9,6,1977,11.3334,9.10097939
10,6,1977,10.1882,8.726641777
11,6,1977,9.62554,9.509314905
12,6,1977,10.016,11.41789473
13,6,1977,10.9834,11.37987736
14,6,1977,10.7791,10.17154497
15,6,1977,9.93119,9.038561866
16,6,1977,9.41112,8.519701558
17,6,1977,8.93633,8.076212348
18,6,1977,8.47176,7.723111311
19,6,1977,8.20214,7.430308942
20,6,1977,8.03618,7.167264302
21,6,1977,7.67471,7.006856671
22,6,1977,7.32465,6.924460073
23,6,1977,6.97748,6.739534497
24,6,1977,6.7793,6.520338128
25,6,1977,6.59785,6.325684692
26,6,1977,6.59134,6.16593804
27,6,1977,6.60706,6.46295832
28,6,1977,7.61099,6.664094732
29,6,1977,7.39506,6.38641711
30,6,1977,7.3017,7.324482247
1,7,1977,7.7795,8.09882821
2,7,1977,9.0559,7.450204165
3,7,1977,9.24498,6.32112432
4,7,1977,8.27537,5.617570165
5,7,1977,7.49205,5.311789637
6,7,1977,6.67533,5.214215689
7,7,1977,6.24438,5.225356409
8,7,1977,5.83354,5.40032414
9,7,1977,5.57883,5.43078118
10,7,1977,5.52544,5.303419954
11,7,1977,5.43945,5.145263476
12,7,1977,5.08163,4.996038973
13,7,1977,4.83796,4.860654619
14,7,1977,4.79632,4.745823405
15,7,1977,4.69026,4.650808448
16,7,1977,4.67658,4.594682515
17,7,1977,4.68995,4.702739229
18,7,1977,4.82571,4.783267683
19,7,1977,4.9982,4.671675165
20,7,1977,5.05229,4.480453549
21,7,1977,4.96143,4.360140988
22,7,1977,4.83201,4.33777443
23,7,1977,4.92269,4.313906146
24,7,1977,4.95428,4.287932814
25,7,1977,5.00489,4.23776354
26,7,1977,4.93189,4.179444994
27,7,1977,4.88374,4.446485713
28,7,1977,4.89405,4.598310415
29,7,1977,4.75516,4.196346393
30,7,1977,4.55386,3.853201524
31,7,1977,4.38218,3.83138796
1,8,1977,4.29388,3.89186654
2,8,1977,4.21597,3.924520777
3,8,1977,4.13455,3.915748793
4,8,1977,4.19535,4.483549308
5,8,1977,4.33003,4.890142948
6,8,1977,4.57632,4.323465924
7,8,1977,4.61773,3.631102723
8,8,1977,4.4275,3.403874268
9,8,1977,4.3367,3.524274046
10,8,1977,4.28653,3.658418558
11,8,1977,4.28409,3.677727595
12,8,1977,4.23489,3.647009034
13,8,1977,4.21229,3.603898454
14,8,1977,4.19724,3.567207808
15,8,1977,4.22619,3.533745091
16,8,1977,4.33344,3.500889521
17,8,1977,4.45377,3.466622354
18,8,1977,4.47515,3.433710857
19,8,1977,4.50043,3.405071226
20,8,1977,4.50129,3.38203382
21,8,1977,4.4775,3.674337756
22,8,1977,4.42603,3.857396116
23,8,1977,4.74991,4.585204479
24,8,1977,6.91723,7.719354174
25,8,1977,8.24598,9.00386878
26,8,1977,14.9123,9.383950921
27,8,1977,13.0267,8.719650838
28,8,1977,10.3122,7.714870665
29,8,1977,8.35189,8.86072118
30,8,1977,8.00409,9.968941128
31,8,1977,8.03241,9.573875296
1,9,1977,8.32011,9.127592506
2,9,1977,8.11965,8.719445665
3,9,1977,7.29199,8.38436182
4,9,1977,6.85581,8.326172899
5,9,1977,6.38863,8.33613082
6,9,1977,6.24646,8.722673
7,9,1977,6.12124,8.399970192
8,9,1977,6.08675,8.065394296
9,9,1977,5.99675,7.544154405
10,9,1977,5.9972,7.293345848
11,9,1977,5.71643,6.921392598
12,9,1977,5.45832,6.375269521
13,9,1977,5.1547,5.805742924
14,9,1977,4.9603,5.354369784
15,9,1977,4.8495,5.051896829
16,9,1977,4.84761,4.802274034
17,9,1977,4.83761,4.52739275
18,9,1977,4.62418,4.255273582
19,9,1977,4.51813,4.040481558
20,9,1977,4.51756,3.915574805
21,9,1977,4.48041,3.897439521
22,9,1977,4.4012,3.862101848
23,9,1977,4.29371,4.24944843
24,9,1977,4.31611,5.001724305
25,9,1977,4.26192,5.364304951
26,9,1977,4.10373,5.440508299
27,9,1977,4.18181,5.713890823
28,9,1977,4.24315,5.684601314
29,9,1977,4.26168,6.012865479
30,9,1977,4.30029,6.531668652
1,10,1977,4.34804,6.510078128
2,10,1977,5.41905,6.069808265
3,10,1977,5.7158,7.481481232
4,10,1977,5.65405,8.354328476
5,10,1977,5.88979,8.239609976
6,10,1977,6.89124,10.72113085
7,10,1977,8.16192,12.42734499
8,10,1977,9.28143,12.47198807
9,10,1977,10.7435,12.13814189
10,10,1977,10.2325,11.4731019
11,10,1977,9.91401,13.89576776
12,10,1977,9.71676,14.67644431
13,10,1977,12.9054,14.05061623
14,10,1977,13.3012,12.76425924
15,10,1977,12.5328,11.34323004
16,10,1977,11.354,10.01950907
17,10,1977,10.2433,8.931006918
18,10,1977,9.57254,8.090009567
19,10,1977,8.6997,7.496946338
20,10,1977,8.40086,8.134858457
21,10,1977,8.10321,8.450666546
22,10,1977,7.90667,11.22921377
23,10,1977,8.30401,15.58849104
24,10,1977,12.0073,17.47710753
25,10,1977,16.11,17.02974918
26,10,1977,16.9033,16.00401872
27,10,1977,15.7238,14.51761603
28,10,1977,13.9514,12.87535997
29,10,1977,12.726,12.03840184
30,10,1977,13.7195,30.02457859
31,10,1977,61.5949,45.75825982
1,11,1977,71.0953,59.14308553
2,11,1977,58.7105,62.65634199
3,11,1977,52.3982,55.98676488
4,11,1977,43.3833,47.44853416
5,11,1977,37.2545,41.98193766
6,11,1977,34.6145,39.8994134
7,11,1977,37.0513,41.85276521
8,11,1977,47.9949,45.75967192
9,11,1977,57.5247,55.51265105
10,11,1977,78.0739,57.56222995
11,11,1977,70.1799,60.8538597
12,11,1977,63.3945,59.73463785
13,11,1977,63.6532,57.12229327
14,11,1977,63.5917,56.14812141
15,11,1977,63.2106,52.01695516
16,11,1977,60.776,49.34153638
17,11,1977,58.0715,46.17125243
18,11,1977,55.9021,41.10074666
19,11,1977,53.7987,42.04987012
20,11,1977,52.5555,39.8167387
21,11,1977,52.332,36.24949877
22,11,1977,47.6095,32.56426287
23,11,1977,44.3879,32.34292655
24,11,1977,43.3916,30.28905855
25,11,1977,42.7746,27.85517744
26,11,1977,39.8891,25.42705252
27,11,1977,36.8629,23.47675494
28,11,1977,34.6468,21.81587198
29,11,1977,32.9524,20.21760712
30,11,1977,31.8353,18.78278759
1,12,1977,30.7678,18.69773948
2,12,1977,30.0949,19.27718431
3,12,1977,29.7408,18.96949684
4,12,1977,30.1113,18.17301184
5,12,1977,30.0345,17.78122545
6,12,1977,29.8396,24.4140048
7,12,1977,36.8168,35.21634543
8,12,1977,58.9615,37.80698378
9,12,1977,60.4445,43.97611964
10,12,1977,59.9178,54.40473273
11,12,1977,77.4805,57.57758283
12,12,1977,77.1186,57.26116301
13,12,1977,65.512,53.76861103
14,12,1977,62.8858,47.17529869
15,12,1977,59.0076,40.35361406
16,12,1977,55.1102,34.83483509
17,12,1977,51.453,30.77963664
18,12,1977,47.6194,27.64182993
19,12,1977,43.6889,25.1362644
20,12,1977,39.585,23.09570304
21,12,1977,37.2885,23.60885772
22,12,1977,37.5545,27.99863113
23,12,1977,42.7704,42.4791486
24,12,1977,65.9928,47.0057407
25,12,1977,60.525,46.36246404
26,12,1977,53.6531,44.71999662
27,12,1977,50.971,41.76446964
28,12,1977,48.7205,37.58797634
29,12,1977,45.77,34.30226625
30,12,1977,43.5012,31.22915698
31,12,1977,41.6427,28.41165473
1,1,1978,39.062,26.21580909
2,1,1978,36.2703,28.95020517
3,1,1978,37.9703,40.11125867
4,1,1978,53.9973,45.9583889
5,1,1978,65.6685,46.07798898
6,1,1978,56.2384,43.23562193
7,1,1978,51.3036,38.98327933
8,1,1978,49.0468,35.25265838
9,1,1978,47.7805,34.02673695
10,1,1978,47.5731,40.1588183
11,1,1978,51.8459,40.57577916
12,1,1978,54.1611,38.67066609
13,1,1978,49.4167,35.76640411
14,1,1978,46.8352,32.22633331
15,1,1978,45.193,30.38401065
16,1,1978,44.3085,28.73899158
17,1,1978,44.1114,26.96068607
18,1,1978,42.4064,30.67445663
19,1,1978,42.3558,31.81935743
20,1,1978,44.2033,30.93432027
21,1,1978,44.2125,34.28761339
22,1,1978,45.0323,36.68298465
23,1,1978,49.6456,37.03954566
24,1,1978,54.1136,35.30801773
25,1,1978,52.209,33.38234279
26,1,1978,49.7965,33.26570024
27,1,1978,52.2634,48.9388993
28,1,1978,94.8144,55.54294099
29,1,1978,96.6018,55.51594173
30,1,1978,76.2965,56.36107995
31,1,1978,67.919,60.57453922
1,2,1978,82.7694,67.36891027
2,2,1978,103.37,66.84151765
3,2,1978,94.358,83.82904238
4,2,1978,131.648,89.91978836
5,2,1978,131.134,87.3672122
6,2,1978,106.813,83.53053721
7,2,1978,96.0177,75.01283908
8,2,1978,87.0638,65.01921073
9,2,1978,75.6956,57.28191259
10,2,1978,66.8539,50.48798365
11,2,1978,60.3085,47.14694007
12,2,1978,55.5513,43.63443727
13,2,1978,51.5748,40.34943488
14,2,1978,47.9566,37.31195205
15,2,1978,44.6554,34.46139662
16,2,1978,43.2801,31.95315982
17,2,1978,41.6919,29.70677315
18,2,1978,39.3825,27.53226209
19,2,1978,36.4773,25.48668913
20,2,1978,34.3335,24.52564952
21,2,1978,33.8663,25.80589725
22,2,1978,37.4911,38.81115639
23,2,1978,58.0316,46.3040403
24,2,1978,63.2213,47.4059437
25,2,1978,60.4119,45.2451201
26,2,1978,56.2148,43.13228635
27,2,1978,53.7878,42.51751477
28,2,1978,52.9763,45.86161786
1,3,1978,56.9367,55.28389095
2,3,1978,81.1463,57.47946167
3,3,1978,75.7745,55.02225669
4,3,1978,62.272,50.55265392
5,3,1978,55.7811,44.93054054
6,3,1978,52.4549,39.87568839
7,3,1978,50.0021,37.05261418
8,3,1978,48.2961,34.15488674
9,3,1978,46.3751,33.01172417
10,3,1978,44.5622,31.20355955
11,3,1978,43.0564,30.24348627
12,3,1978,42.0121,29.49459305
13,3,1978,41.6624,35.72712781
14,3,1978,49.0066,41.41184368
15,3,1978,53.2657,43.70210503
16,3,1978,55.4648,44.88990395
17,3,1978,54.1,42.59615226
18,3,1978,51.6843,39.90302223
19,3,1978,49.4787,42.83685866
20,3,1978,53.5425,54.26086674
21,3,1978,76.4031,57.43027322
22,3,1978,70.0536,62.78752924
23,3,1978,72.1022,61.53109726
24,3,1978,67.9533,58.5688227
25,3,1978,62.9706,57.68925255
26,3,1978,62.3527,57.0122227
27,3,1978,61.7271,54.81914684
28,3,1978,62.053,56.69232448
29,3,1978,62.5826,55.33834388
30,3,1978,60.4936,51.94178601
31,3,1978,57.1368,56.77699673
1,4,1978,57.2656,55.67747291
2,4,1978,55.4186,52.05249966
3,4,1978,51.3982,47.89962294
4,4,1978,47.6384,43.04202918
5,4,1978,44.1875,38.30351923
6,4,1978,41.3854,34.21789495
7,4,1978,38.6863,30.76192833
8,4,1978,36.4013,27.97827363
9,4,1978,34.5543,25.9479269
10,4,1978,32.8371,24.39807668
11,4,1978,31.1688,23.63169796
12,4,1978,30.0401,23.74143638
13,4,1978,29.6817,23.19656188
14,4,1978,29.0257,22.1282733
15,4,1978,27.7727,20.79327343
16,4,1978,26.5416,19.4841728
17,4,1978,25.7921,23.0624014
18,4,1978,27.5826,24.60450163
19,4,1978,29.5791,25.70582528
20,4,1978,29.1934,30.73443784
21,4,1978,29.1933,31.04167327
22,4,1978,29.94,29.55449112
23,4,1978,27.4764,27.26464392
24,4,1978,24.879,24.53474713
25,4,1978,23.0475,22.54283158
26,4,1978,22.0253,20.82998276
27,4,1978,21.5379,19.29913748
28,4,1978,20.513,17.95724776
29,4,1978,19.5926,16.71554243
30,4,1978,19.1053,18.5604916
1,5,1978,18.8912,19.11533008
2,5,1978,19.1538,18.905723
3,5,1978,18.915,18.50312551
4,5,1978,18.3364,17.69931704
5,5,1978,17.6894,17.29426327
6,5,1978,17.0234,16.45438006
7,5,1978,16.2624,15.56077795
8,5,1978,15.5613,14.75292706
9,5,1978,14.7761,13.88488345
10,5,1978,14.0019,12.9328118
11,5,1978,13.6878,12.43570816
12,5,1978,13.2971,12.15471341
13,5,1978,12.9548,12.4429842
14,5,1978,12.9293,14.14351093
15,5,1978,13.2314,14.49950392
16,5,1978,13.6773,13.89720951
17,5,1978,13.8756,12.88630076
18,5,1978,13.5689,11.88632151
19,5,1978,13.0883,11.12627666
20,5,1978,12.621,10.53874401
21,5,1978,12.1872,10.03690915
22,5,1978,11.8907,9.61393443
23,5,1978,11.4863,9.298383424
24,5,1978,11.2298,9.001404869
25,5,1978,11.0645,9.027456945
26,5,1978,10.8836,9.246687524
27,5,1978,10.6196,9.117430442
28,5,1978,10.1606,8.629907887
29,5,1978,9.61947,8.105964424
30,5,1978,8.9615,7.757754482
31,5,1978,8.4345,7.559130146
1,6,1978,8.43692,7.392486585
2,6,1978,8.32904,7.365870485
3,6,1978,8.27253,7.458372777
4,6,1978,8.32017,8.041723466
5,6,1978,8.57969,8.795536137
6,6,1978,8.54325,8.985529079
